Time,AAT,ACC,AHT,AIV,AKR,AMH,APLE,AVB,BDN,BRX,BXP,CBL,CLDT,CLI,COLD,CPLG,CPT,CUBE,CUZ,CXP,DEA,DEI,DHC,DLR,DRE,DRH,EGP,ELS,EQC,EQR,ESRT,ESS,EXR,FR,FRT,FSP,HIW,HPP,HR,HST,HT,INN,INVH,IRT,JBGS,KIM,KRC,KRG,LSI,LTC,MAA,MAC,NSA,OFC,OPI,PDM,PEAK,PEB,PEI,PGRE,PK,PSA,PSB,QTS,REG,RESI,REXR,RHP,RLJ,ROIC,RPAI,RPT,RVI,SCHH,SHO,SITC,SKT,SLG,SPG,SRG,SUI,SVC,TCO,UDR,UE,UHT,VNO,VTR,WELL,WPG,WRE,WRI,XHR
2020-03-16 17:35:00,,29.3282,,39.814,16.3336,24.3509,7.3661,172.749,10.1597,12.2437,104.6659,0.4368,6.5934,16.207,25.2149,4.0156,84.2136,25.1374,26.0749,12.4978,20.5621,28.7055,3.0,130.4863,28.0255,4.2007,,56.6317,30.6895,64.9041,9.096,243.4119,87.5969,29.6004,92.3951,3.9997,34.8301,22.3051,30.5142,9.6543,4.1414,4.3361,23.2038,10.402,29.5928,10.7023,59.4604,11.1013,87.8112,28.9035,113.5513,9.7058,25.7717,20.4653,19.0144,15.9961,23.4876,8.8143,1.415,8.3432,7.4552,194.1297,,51.3872,48.3438,10.4887,36.8172,,6.5809,10.6434,6.1645,,18.4433,32.6643,7.9168,6.4955,6.5859,57.0277,73.8782,,126.531,6.8776,43.7026,39.3152,11.5507,,37.0028,25.0134,40.4509,1.3022,23.2508,17.5814,9.7507
2020-03-16 17:36:00,26.6165,29.1432,0.7001,39.6529,16.3249,24.3507,7.3629,172.2351,10.1478,12.2441,104.3595,0.4371,6.6053,16.1783,25.1774,4.02,84.1437,25.0677,26.0391,12.4747,20.5061,28.6309,3.007,130.1828,27.9199,4.2008,94.1675,56.5414,30.6775,64.6932,9.0945,242.6069,87.4758,29.6017,92.2469,3.9995,34.7588,22.2914,30.5139,9.6507,4.145,4.3347,23.1608,10.3886,29.5651,10.6811,59.3838,11.105,87.7822,28.9046,113.2882,9.7335,25.7537,20.4618,19.0055,15.9675,23.3771,8.8048,1.4152,8.3261,7.4718,194.1064,115.1056,51.3766,48.332,10.4839,36.7922,28.3563,6.5844,10.6468,6.1462,8.0197,18.4675,32.6629,7.9521,6.4804,6.5852,56.8495,73.5766,,126.3546,6.8675,43.7015,39.184,11.5503,,37.0001,25.019,40.5261,1.3019,23.2369,17.5733,9.7361
2020-03-16 17:37:00,,29.1523,0.7002,39.5237,16.3267,24.3505,7.3548,172.3362,10.1478,12.2475,104.2187,0.437,6.6008,16.2,25.2199,4.0222,84.0981,25.0698,26.022,12.4579,20.4993,28.478,3.0049,130.1878,27.8899,4.2017,,56.5586,30.6751,64.5953,9.0993,241.9904,87.5436,29.5347,92.2689,4.01,34.7036,22.292,30.5193,9.6346,,4.3252,23.1524,10.3883,29.5794,10.6927,59.3077,11.1069,87.7088,28.9122,113.1489,9.804,25.733,20.4322,18.9421,15.9712,23.4582,8.8021,1.4151,8.3142,7.4773,194.1645,,51.2879,48.3478,10.4863,36.7942,28.2982,6.5859,10.6535,6.148,8.0193,,32.6327,7.9593,6.4754,6.5868,56.8863,73.4619,16.13,126.1551,6.8704,43.7071,39.1582,11.5521,,37.0072,25.0675,40.6347,1.3026,23.2485,17.5771,9.7069
2020-03-16 17:38:00,,29.1776,0.7002,39.604,16.3463,24.3522,7.3414,172.8558,10.1386,12.2434,104.2446,0.4372,6.61,16.219,25.1878,4.0299,84.1601,25.0792,26.0567,12.4545,20.5603,28.3933,3.0054,130.3558,27.9848,4.2,93.965,56.5984,30.7082,64.6955,9.1052,242.5267,87.8301,29.6027,92.4054,4.0251,34.7737,22.2946,30.5072,9.6317,4.1454,4.311,23.0973,10.3992,29.5809,10.7043,59.3788,11.1039,87.7011,28.9046,113.2089,9.843,25.7418,20.3746,18.9771,15.9795,23.4444,8.824,1.4156,8.3182,7.4764,194.4712,,51.2567,48.385,10.4869,36.8562,,6.5889,10.6757,6.1714,8.0195,,32.6612,7.9667,6.4619,6.5806,56.785,73.8745,16.1372,126.108,6.8625,43.7078,39.2282,11.5567,,36.9944,25.0648,40.6776,1.3034,,17.5771,9.7445
2020-03-16 17:39:00,26.5588,29.1272,0.7002,39.5553,16.3567,24.3512,7.332,172.7211,10.1243,12.2454,103.9866,0.4372,6.6,16.168,25.1637,4.0202,84.1832,25.0442,26.0497,12.4547,20.5452,28.3573,3.0001,130.684,27.9777,4.2012,93.8594,56.5223,30.7247,64.6168,9.1038,242.2562,87.7348,29.577,92.3978,4.0201,34.6723,22.2658,30.4643,9.6262,4.145,4.311,23.0395,10.3815,29.5278,10.696,59.326,,87.6141,28.9006,113.2244,9.8502,25.7226,20.3355,,15.9628,23.3971,8.7863,1.4162,8.3112,7.4724,194.2058,,51.2334,48.4125,10.4875,36.8249,28.277,6.5812,10.692,6.1701,,18.53,32.673,7.9855,6.4451,6.5764,56.6243,73.7537,16.1788,125.8291,6.8602,43.7058,39.218,11.5517,,36.8237,25.0651,40.5797,1.3048,23.2373,17.5742,9.7388
2020-03-16 17:40:00,26.5083,28.9616,0.7001,39.4673,16.3381,24.3514,7.3194,172.4685,10.1101,12.2476,103.6738,0.4373,,16.1347,25.0665,,84.036,25.0006,25.8698,12.3674,20.4999,28.234,3.0016,130.3251,27.9664,4.2,93.7842,56.2484,30.6232,64.5776,9.105,242.0341,87.5099,29.5525,92.4394,4.0245,34.546,22.1639,30.4197,9.6246,4.1402,4.3023,23.0233,10.3711,29.444,10.6555,59.2145,11.1045,87.4336,28.9001,113.0987,9.8269,,20.2757,,15.9118,23.2277,8.7751,1.4105,8.2851,7.4473,193.7812,114.07,51.0735,48.3013,10.4897,36.744,28.1909,6.5816,10.6813,6.165,,,32.6135,7.9844,6.4212,6.5617,,73.6283,16.2603,125.5416,6.8611,43.7039,39.2127,11.551,,36.5938,25.0068,40.4232,1.2976,23.1804,17.5553,9.717
2020-03-16 17:41:00,26.5167,28.7568,0.7001,39.4014,16.3137,24.351,7.3063,172.1616,,12.2479,103.8878,0.4367,6.5866,16.1307,25.0543,,84.0757,24.9492,25.8322,12.3093,20.4697,28.3289,3.0041,130.0743,27.9143,4.1979,93.3464,56.28,30.5409,64.4063,9.0931,241.5743,87.3753,29.5307,92.4152,4.02,34.5972,22.1886,30.4417,9.6246,4.1383,,23.015,10.3616,29.4272,10.6409,59.1696,11.1037,,28.8992,112.9975,9.795,,20.2215,18.9095,15.84,23.1069,8.7825,1.4038,8.2445,7.4523,193.7009,113.3693,50.9989,48.1004,10.4894,36.632,28.1265,6.5803,10.6824,6.1625,,,32.5382,7.9746,6.4229,6.5601,56.5304,73.6998,16.2585,125.3214,6.8662,43.7031,39.1896,11.5517,,36.5672,24.9884,40.3607,1.2946,23.1366,17.5058,9.71
2020-03-16 17:42:00,26.5268,28.7007,0.7001,39.476,16.319,24.3516,7.3043,172.2684,10.09,12.2458,103.7833,0.434,6.5801,16.1152,25.0647,,83.985,24.95,25.83,12.3047,20.522,28.4384,3.0012,130.3816,27.9415,4.1949,93.4291,56.1287,30.5667,64.4581,9.0904,241.4738,87.4013,29.4568,92.3421,,34.618,22.1889,30.4661,9.6232,4.1326,4.3006,23.0066,10.3677,29.4391,10.6458,59.1144,,87.3022,28.8965,112.981,9.7828,25.6153,20.2059,18.9769,15.855,23.1274,8.7837,1.4028,,7.4531,193.2455,113.2169,50.9818,48.2288,10.49,36.6855,28.1256,6.5846,10.683,6.1647,8.0134,,32.546,7.9752,6.41,6.565,56.554,73.8704,16.2658,,6.8664,,39.2132,11.5509,68.2874,36.7682,24.9865,40.38,1.2904,,17.505,9.742
2020-03-16 17:43:00,26.512,28.612,,39.3793,16.3129,24.3525,7.3036,172.3217,10.0717,12.2446,103.6184,0.4366,,16.1,25.0539,,83.8663,24.9439,25.8185,12.2657,20.4864,28.4198,3.0033,130.608,27.9238,4.194,93.4642,56.2521,,64.4155,9.09,241.4044,87.2549,29.4643,92.4071,,34.6575,22.1803,30.4749,9.6239,4.1386,4.3009,22.9953,10.3224,29.397,10.608,58.9729,11.1048,,28.8913,112.9095,9.7743,25.4933,20.2282,18.9605,15.8681,23.0812,8.7745,1.4036,8.2427,7.4577,193.0946,,50.9681,48.115,10.485,36.6641,28.1031,6.5832,10.6794,6.1662,,18.465,32.5606,7.9753,6.4124,6.5646,56.5061,73.6069,16.2651,125.3331,6.8596,43.7013,39.2134,11.5526,68.3,36.6242,24.9831,40.3166,1.2913,23.1546,17.4973,9.7424
2020-03-16 17:44:00,26.451,28.5832,0.7002,39.2733,16.2835,24.3544,7.3015,172.2629,10.0352,12.2453,103.5717,0.4373,6.5688,16.0794,25.0324,4.02,83.7883,24.9408,25.7548,12.2256,20.4701,28.293,3.001,130.8099,27.9232,4.1893,93.343,56.2603,30.61,64.3727,9.0831,241.0091,87.2076,29.3633,92.3864,,34.5339,22.157,30.4783,9.6249,4.1241,4.3005,23.0103,10.2902,29.3446,10.5833,58.9658,11.1075,87.0985,28.8916,112.8379,9.7461,25.4348,20.1679,,15.8487,23.0335,8.7749,1.404,8.2416,7.4673,193.2015,112.9554,50.9765,48.0927,10.4622,36.5926,28.0448,6.5874,10.6784,6.1642,8.0157,18.5158,32.5425,7.9753,6.4117,6.5636,56.2871,73.6683,16.2684,125.42,6.854,43.702,39.1913,11.5516,,36.4693,24.8868,40.1716,1.2906,23.13,17.5028,9.7313
2020-03-16 17:45:00,26.4825,28.6038,0.7002,39.2804,16.2737,24.337,7.3058,172.5181,10.0357,12.2478,103.5646,0.4371,6.5614,16.0581,25.0826,4.0315,83.8392,24.9398,25.7679,12.2166,20.4792,28.3935,3.0015,130.8919,27.9268,4.1808,93.376,56.2972,30.6857,64.4899,9.0892,241.6718,87.4548,29.397,92.5167,4.031,34.4524,22.1485,30.4876,9.6266,4.1173,4.3092,23.0148,10.262,29.3973,10.5837,58.9438,11.1087,87.1464,28.895,112.9358,9.7813,25.3987,20.1552,18.9121,15.8455,23.0427,8.7744,1.4044,8.2403,7.4802,193.383,,51.0086,48.095,10.3454,36.6497,28.0158,6.5885,10.6824,6.1659,8.02,18.4595,32.5652,7.9869,6.4128,6.5684,56.295,73.8434,16.2755,125.4644,6.8588,43.7031,39.199,11.5495,68.6175,36.4579,24.9313,40.1425,1.2983,23.15,17.5181,9.7263
2020-03-16 17:46:00,26.4843,28.6366,0.7001,39.2846,16.2766,24.3081,7.3028,172.3106,10.0479,12.2448,103.6814,0.4378,6.5456,16.0307,25.0861,,83.8572,24.9298,25.8126,12.1973,20.4656,28.56,3.003,130.9933,27.9031,4.1743,93.2262,56.33,30.734,64.4729,9.0849,241.6296,87.4687,29.358,92.387,4.0411,34.3819,22.1333,30.4956,9.6117,4.1152,4.3138,22.9988,10.2758,29.4229,10.5861,58.9795,11.1057,,28.8912,112.9873,9.7938,,20.1274,18.9076,15.8379,23.0138,8.7745,1.4061,8.2407,7.4842,193.7129,112.697,,48.1253,10.342,36.7316,28.0043,6.5801,10.6961,6.1629,8.012,,32.5583,7.9918,6.4103,6.5616,56.2675,73.8818,16.2691,125.3739,6.8541,43.6829,39.2303,11.5401,,36.4678,24.9022,40.1523,1.2996,23.1547,17.5718,
2020-03-16 17:47:00,26.475,28.6615,0.7002,39.241,16.2797,24.3198,7.2968,172.3218,10.0402,12.2453,103.6643,0.4399,,15.9544,25.0953,,83.7672,24.9373,25.8013,12.1808,20.4512,28.4578,3.0013,131.2406,27.9284,4.147,93.3249,56.4131,30.736,64.4679,9.0897,241.6235,87.6243,29.326,92.3132,4.04,34.356,22.1337,30.4951,9.597,4.1113,4.3187,22.9915,10.2669,29.4548,10.598,58.9498,11.105,87.1146,28.8963,113.0692,9.8263,25.4039,20.1048,18.8999,15.81,23.0276,8.7753,1.4047,8.2382,7.4864,194.0378,,51.1704,48.1341,10.3487,36.7048,27.9685,6.58,10.7003,6.1648,8.0106,18.4197,32.5697,7.9785,6.4134,6.5677,,73.8853,16.2649,125.3732,6.8512,43.5895,39.243,11.54,,36.4432,24.932,40.1094,1.2953,23.1578,17.6151,9.73
2020-03-16 17:48:00,,28.8334,0.7002,39.2566,16.28,24.3595,7.293,172.4723,10.0544,12.2457,103.7975,0.4458,,15.9383,25.1377,4.0261,83.9108,24.954,25.7739,12.2074,20.4815,28.3893,3.0034,131.703,27.9845,4.1322,93.3994,56.4727,30.7314,64.5519,9.0906,242.1825,87.8104,29.2962,92.3894,4.049,34.3712,22.1675,30.5403,9.5968,4.1149,4.3165,22.9995,10.2599,29.4959,10.5952,58.944,11.1084,87.0238,28.8965,113.166,9.8359,25.4776,20.1413,18.9472,15.8297,23.0515,8.7745,1.4044,8.231,7.4843,194.1471,113.4083,51.15,48.1382,10.3401,36.7283,27.9763,6.58,10.7099,6.1772,8.0169,18.4537,32.6015,7.9641,6.395,6.5658,56.2948,73.9005,16.2621,125.4902,6.8515,43.5649,39.2787,11.54,,36.4605,25.0102,40.1538,1.2914,23.1987,17.6517,9.7387
2020-03-16 17:49:00,26.469,29.0195,0.7001,39.2812,16.3495,24.4021,7.2914,172.5313,10.0677,12.2454,103.729,0.4446,6.5509,15.951,25.1765,4.0306,84.0159,24.9661,25.84,12.2069,20.534,28.4995,3.001,131.6328,27.9794,4.1354,93.6005,56.5575,30.8138,64.6141,9.098,242.4559,87.8841,29.3343,92.4306,,34.3993,22.1743,30.6185,9.5959,4.1138,4.3101,22.9878,10.2875,29.5317,10.5989,59.0287,,87.1221,28.8981,113.3305,9.8518,25.5376,20.17,19.0872,15.867,23.2024,8.7759,1.4048,8.2314,7.4916,194.175,114.6929,,48.1639,10.2863,36.8785,27.9656,6.5838,10.7453,6.1867,8.0197,18.485,32.6756,7.9622,6.3871,6.5664,56.3691,73.9994,16.2674,125.6742,6.8493,43.5201,39.3534,11.5449,69.0275,36.5162,25.0803,40.2538,1.2951,23.2012,17.7349,9.7372
2020-03-16 17:50:00,26.4704,29.069,0.7002,39.3266,16.3743,24.4143,7.2904,172.7889,10.0767,12.2595,103.8168,0.4453,6.5568,15.9585,25.2496,4.0254,84.1421,25.0093,25.8469,12.2268,20.5931,28.6916,3.005,131.6135,28.0411,4.1307,93.7406,56.6511,30.8444,64.7089,9.1002,242.7295,87.9604,29.3992,92.4847,4.0609,34.4605,22.1801,30.6637,9.5972,4.1155,4.3076,22.9482,10.3191,,10.6384,59.2072,11.1099,87.2452,28.9558,113.4698,9.9239,25.5873,20.2169,19.1006,15.8977,23.3186,8.776,1.4011,8.2325,7.5036,194.271,114.7619,51.2645,48.2456,10.1958,36.857,28.0615,6.5871,10.8032,6.2041,8.0284,18.4324,32.7125,7.9633,6.4045,6.6811,56.4823,74.2434,16.2967,125.9918,6.8024,43.4595,39.3927,11.5462,,36.5935,25.2374,40.4542,1.2954,23.2154,17.8055,9.7378
2020-03-16 17:51:00,26.6022,29.1582,0.7002,39.4119,16.4698,24.3992,7.2838,173.1853,10.097,12.3248,104.0604,0.445,6.5501,15.9347,25.3661,4.0251,84.3529,25.0558,25.9094,12.2602,20.6026,28.6778,3.0051,131.7801,28.1326,4.1348,93.8092,56.7682,30.9767,64.8842,9.1231,243.2106,88.2154,29.4939,92.7226,4.06,34.4461,22.1843,30.7531,9.5966,4.117,4.3071,22.9765,10.3141,29.5574,10.682,59.2482,11.1225,87.3719,29.0348,113.7341,10.027,25.6464,20.2054,19.1504,15.9112,23.4502,8.7881,1.3911,8.235,7.5259,194.4146,115.4184,,48.3479,10.1718,36.9648,28.1002,6.5824,10.831,6.2386,8.04,18.4547,32.7412,7.9715,6.44,6.6983,56.63,74.7143,16.379,126.4663,6.7683,43.4606,39.4615,11.5426,,36.655,25.4638,40.6823,1.293,23.2619,17.8947,9.7338
2020-03-16 17:52:00,26.5485,29.1102,0.7002,39.3281,16.4512,24.385,7.2819,172.7016,10.0993,12.3252,103.799,0.4445,6.5318,15.8316,25.395,4.018,84.3135,25.0375,25.8163,12.2247,20.5667,28.5505,3.0012,131.7046,28.1051,4.1312,93.6706,56.6312,30.8577,64.7248,9.1191,242.7516,88.1003,29.4744,92.5929,4.0534,34.3445,22.1368,30.7471,9.5945,4.1108,4.3026,22.9311,10.32,29.4967,10.6383,59.191,,87.2712,29.02,113.6258,10.0168,25.6136,20.1991,19.0984,15.895,23.4072,8.7789,1.3945,,7.5311,194.1055,,51.3925,48.2257,10.1088,36.8894,28.0696,6.5805,10.8271,6.2428,8.045,18.4765,32.7409,7.9622,6.4371,6.6489,56.736,74.5915,16.4287,126.4017,6.7652,43.4632,39.4046,11.5401,,36.5959,25.5006,40.7461,1.295,23.2632,17.8941,9.73
2020-03-16 17:53:00,26.5129,29.1205,0.7001,39.3727,16.4544,24.3925,7.2821,172.8441,10.0882,12.3262,103.787,0.4444,6.5286,15.8547,25.3799,4.0142,84.401,25.0742,25.7972,12.2188,20.5542,28.6575,3.0044,131.5883,28.1084,4.1354,93.577,56.6665,30.8766,64.8068,9.1292,242.8353,88.2048,29.5062,92.6057,4.07,34.4314,22.1532,30.79,9.5885,4.1069,4.3093,22.9393,10.31,29.471,10.6424,59.2176,11.11,87.2421,29.0296,113.7087,10.0138,25.6094,20.203,19.1112,15.8993,23.5567,8.6408,1.395,8.2372,7.5044,194.1488,115.6784,51.1794,48.2231,10.0587,36.9235,28.0642,6.5801,10.8369,6.2487,8.0487,18.4702,32.7416,7.9568,6.4411,6.6415,56.8003,74.678,,126.3648,6.7254,43.4654,39.4645,11.5407,,36.5612,25.6004,40.902,1.2912,23.31,17.8774,
2020-03-16 17:54:00,26.5571,29.1175,0.7001,39.3955,16.4352,24.4127,7.272,173.0289,10.0933,12.3237,103.5986,0.4444,,15.8357,25.3739,,84.4482,25.0879,25.8002,12.196,20.5933,28.6351,3.0032,131.464,28.1783,4.127,93.5512,56.7716,30.8869,64.8401,9.1226,242.7854,88.1414,29.4856,92.5386,4.0503,34.4105,22.1499,30.8552,9.5823,4.1018,4.3084,22.934,10.3007,29.4498,10.664,59.2183,11.1025,87.1693,28.9982,113.6628,10.0151,25.6501,20.2062,19.0095,15.9022,23.6297,8.4827,1.3956,8.2381,7.4536,194.0151,,51.2391,48.2308,10.0309,36.9658,28.0811,6.5804,10.8343,6.2315,,18.49,32.7516,7.9491,6.4464,6.6439,56.7741,74.5495,16.4848,126.5601,6.7092,43.4671,39.4497,11.5339,69.0977,36.4975,25.9566,41.063,1.2981,23.2815,17.8952,9.7326
2020-03-16 17:55:00,26.5936,29.1012,0.7002,39.4154,16.4234,24.3962,7.2621,173.0091,10.105,12.3228,103.2477,0.4447,6.5103,15.8266,25.4116,4.0163,84.3974,25.0717,25.8382,12.2106,20.6056,28.7422,3.0093,131.636,28.1932,4.1219,93.7323,56.7759,30.9397,64.9038,9.1293,242.9762,88.2365,29.5375,92.6104,4.0057,34.4358,22.1583,30.9577,9.5795,4.1043,4.3081,22.9471,10.3078,29.4684,10.6575,59.2732,11.1048,87.1569,28.9731,113.7031,10.0045,25.7182,20.2159,19.0608,15.8941,23.6654,8.4567,1.3956,8.2397,7.4515,193.9364,,51.2506,48.2681,9.9547,37.0375,28.1041,6.5816,10.8632,6.2147,8.0425,18.5049,32.7906,7.9383,6.4485,6.6407,,74.4763,16.4943,126.6993,6.706,43.4725,39.5239,11.5035,69.3146,36.4848,26.1026,41.0959,1.2995,23.3132,17.8978,9.7351
2020-03-16 17:56:00,26.5963,29.1376,0.7002,39.4786,16.4936,24.42,7.2627,173.3775,10.1195,12.3275,102.864,0.4445,6.5127,15.8932,25.5789,,84.5817,25.1065,25.9461,12.2339,20.6676,28.8626,3.0021,131.9203,28.3081,4.1206,93.9913,57.051,30.9712,64.9713,9.1386,243.2788,88.3655,29.6816,92.8062,4.0171,34.4515,22.194,31.0876,9.5654,4.1097,4.3089,23.0014,10.3316,29.5847,10.7158,59.3623,11.1262,87.2393,29.1079,113.9775,10.0406,25.7652,20.2743,,15.9214,23.8036,8.4581,1.3951,8.2511,7.4185,194.3179,115.9838,51.4722,48.393,9.9012,37.1879,28.1637,6.5844,10.8984,6.2186,8.0385,,32.8473,7.9343,6.4688,6.6542,56.716,74.4005,,127.0421,6.7138,43.5332,39.5892,11.5052,,36.3634,26.1122,41.351,1.2999,23.3712,17.9204,9.7372
2020-03-16 17:57:00,,29.1341,,39.4247,16.5046,24.3862,7.2626,173.4023,10.1303,12.3263,102.5664,0.4476,6.5052,15.9586,25.6271,4.0163,84.6863,25.1147,25.9694,12.2551,20.6281,28.8,3.0028,131.6991,28.2845,4.1213,94.2661,57.1336,30.9731,64.9583,9.1386,,88.304,29.6667,93.0019,,34.4286,22.1908,31.0931,9.5614,4.1074,4.3092,23.0246,10.3331,29.5236,10.7176,59.2329,11.1299,87.2319,29.0851,114.0538,10.0509,25.7932,20.2762,19.15,,23.8168,8.3698,1.3954,8.2676,7.4083,194.5552,116.11,51.577,48.4165,9.7857,37.224,28.167,6.5848,10.914,6.184,,,32.8448,7.9317,6.4806,6.6738,56.7682,74.2237,,127.2342,6.7252,43.5031,39.5534,11.5,,36.2521,26.1683,41.5178,1.3155,23.3788,17.937,9.7319
2020-03-16 17:58:00,26.6472,29.1255,0.7,39.4102,16.4957,24.4037,7.2618,173.4658,10.1273,12.3247,102.6953,0.4466,6.5096,15.9624,25.6971,,84.7407,25.1227,26.0358,12.2652,20.6041,28.643,3.0042,131.6706,28.2853,4.1207,94.2249,57.1992,30.9936,64.9796,9.1393,243.5031,88.3165,29.6326,93.2058,,34.4237,22.1295,31.1415,9.5286,4.1083,4.3205,23.0363,10.2798,29.5004,10.7003,59.1096,11.1253,87.2984,29.0734,114.0925,10.014,25.8492,20.2793,19.18,15.9437,23.7974,8.2938,1.3954,8.2742,7.401,194.6996,116.265,51.5643,48.4544,9.8135,37.2004,28.1633,6.5859,10.9167,6.1436,8.0311,,32.834,7.9329,6.4664,6.6854,56.7884,74.013,16.5206,127.4997,6.7267,43.5002,39.6472,11.5186,70.33,36.2803,26.1618,41.422,1.3278,23.4321,17.9498,9.7342
2020-03-16 17:59:00,26.6372,29.1246,0.7001,39.3822,,24.3958,7.2641,173.429,10.1192,12.3272,102.5848,0.4467,,15.9884,25.6341,4.0041,84.7683,25.1553,25.9763,12.2704,20.5805,28.6267,3.0006,131.7955,28.2679,4.1207,,57.3081,30.9686,65.0942,9.1478,243.5467,88.3112,29.5933,93.009,,34.3873,22.0619,31.1657,9.5151,4.1036,4.3252,23.0334,10.2446,29.4517,10.6993,59.0133,11.1346,87.2117,,,10.0138,25.8103,20.2798,19.19,15.9561,23.7701,8.3156,1.395,8.2874,7.3774,194.7369,116.688,51.6379,48.4614,9.8506,37.1816,28.1324,6.584,10.9256,6.1438,,18.4229,,7.932,6.4505,6.6779,56.8032,74.0037,,127.4215,6.7282,43.493,39.6644,11.5725,69.7867,36.2144,26.1471,41.2484,1.3297,23.4194,17.9429,9.733
2020-03-16 18:00:00,26.5878,29.1239,,39.3041,16.4938,24.3924,7.2625,173.0194,10.1135,12.3251,102.4053,0.4471,,15.9938,25.6578,3.9726,84.6259,25.1747,25.9186,,20.5592,28.6381,3.0022,131.6003,28.2086,4.1179,94.0913,57.2743,30.9491,65.0153,9.1402,243.0569,88.2284,29.5796,93.1242,4.0279,34.327,22.0117,31.1623,9.5019,4.0978,4.3254,23.0383,10.2144,29.4381,10.6871,59.01,11.1387,87.1767,29.07,113.9299,9.9888,25.8357,20.2681,19.184,15.93,23.7906,8.3163,1.3954,8.3043,7.3176,194.6413,116.9798,51.6181,48.4333,9.9439,37.1418,28.0816,6.5806,10.9229,6.1241,8.0172,18.5,32.7835,7.9256,6.4382,6.6876,56.6906,73.7541,,127.2266,6.725,43.4928,39.567,11.5759,,36.1802,26.0099,41.1053,1.3283,23.3953,,9.7194
2020-03-16 18:01:00,,29.1217,0.7001,39.2001,16.4968,24.3911,7.2615,172.4314,10.093,12.3173,102.1631,0.4464,6.5025,15.9952,25.6514,,84.4652,25.1767,25.8348,12.2642,20.5104,28.4915,3.0034,131.2744,28.1701,4.1105,93.8816,57.2412,30.9027,64.7919,9.1408,242.5518,87.9883,29.5285,93.0201,4.0164,34.2553,21.9338,31.1311,9.4947,4.0991,4.3264,23.034,10.1775,29.4121,10.6665,58.8887,11.1367,87.0978,29.0813,113.6657,9.9882,25.8211,20.2479,19.194,15.9127,23.6796,8.3157,1.3964,8.2974,7.3011,194.2081,116.2657,51.6126,48.3199,9.933,37.051,28.0158,6.5817,10.9236,6.0618,8.0087,18.5012,32.7259,7.9096,6.4419,6.6826,56.6047,73.4926,16.6167,127.1481,6.723,43.4936,39.4875,11.5739,,36.0887,25.9821,40.9768,1.3283,23.378,17.9163,9.7047
2020-03-16 18:02:00,,28.8314,0.7001,39.1698,16.4954,24.3937,7.2637,171.9532,10.0743,12.2879,102.0174,0.4449,6.4993,,25.5882,3.9284,84.2999,25.1876,25.7781,12.263,20.44,28.415,3.0027,130.7568,28.1065,4.1106,93.6653,57.2423,30.8429,64.6034,9.1412,242.2376,87.8782,29.4642,92.9905,3.99,34.1951,21.867,31.1191,9.4949,4.0899,4.3444,23.0414,10.1661,29.3825,10.641,58.8958,11.1348,86.9741,29.0408,113.3732,9.9503,25.7817,20.2304,19.1678,15.8888,23.6423,8.3644,1.3979,8.2814,7.3023,193.6405,,,48.3113,9.93,36.9905,27.967,6.58,10.9408,6.0467,,,32.6867,7.8669,6.4554,6.6828,56.5258,73.225,16.5291,127.1444,6.7261,43.4934,39.3882,11.57,,36.0433,25.8717,40.848,1.3275,23.3749,17.8355,9.7066
2020-03-16 18:03:00,26.5302,28.7238,,39.1015,16.4942,24.3786,7.2603,171.8953,10.0605,12.2753,101.9661,,6.4703,15.9963,25.6059,3.9366,84.2795,25.1841,25.7899,12.2546,20.4446,28.3247,3.0015,130.8293,28.1308,4.1096,93.6362,57.2017,30.869,64.5106,9.1412,242.0489,87.815,29.4688,93.0127,3.9667,34.2062,21.833,31.1209,9.4951,4.0863,4.367,23.0722,10.1701,29.3666,10.6333,58.8992,11.1454,86.8767,29.0264,113.355,9.9232,,20.2415,19.1445,15.9092,23.6423,8.4096,1.3986,8.277,7.3346,193.5064,115.8503,51.615,48.3479,,37.0004,27.9725,6.5804,10.9504,6.0757,8.0014,,32.6109,7.8368,6.4535,6.6421,56.4784,72.9159,16.4342,127.2536,6.7254,43.4917,39.383,11.5714,,36.1092,25.8655,40.8011,1.3281,23.3949,17.8375,9.709
2020-03-16 18:04:00,26.4537,28.6665,,38.9632,16.4718,24.3729,7.2541,171.4065,10.0511,12.287,101.4758,0.4446,6.4468,15.9504,25.5749,3.9462,84.2435,25.1514,25.7523,12.2514,20.4302,28.3147,3.0011,130.7774,27.9612,4.0801,93.4842,57.1057,30.7961,64.3318,9.1408,241.7452,87.6207,29.3896,92.8912,,34.1789,21.7965,31.0627,9.441,4.081,4.3673,23.0636,10.1584,29.3648,10.605,58.897,11.1321,86.8626,29.016,113.058,9.8773,25.7336,20.2379,19.1492,15.8917,23.5701,8.3929,1.3987,8.2667,7.3304,193.2372,,51.6082,48.275,9.9387,37.0482,27.9206,6.5824,10.9425,6.0405,7.9936,18.4454,32.5505,7.8297,6.444,6.6363,56.3344,72.5615,16.43,127.2658,6.7258,43.4948,39.2641,11.5724,,36.0085,25.7377,40.5003,1.32,23.3591,17.8376,9.6985
